,object,video_id
256,continues,v_pxb95-aSDYo
257,plays,v_pxb95-aSDYo
258,begins,v_y7WO-8cQfO0
259,ends,v_y7WO-8cQfO0
260,shown,v_y7WO-8cQfO0
261,gets,v_y7WO-8cQfO0
262,lays,v_y7WO-8cQfO0
263,assist,v_y7WO-8cQfO0
264,seen,v_74EoyLUbtgI
265,see,v_74EoyLUbtgI
266,see,v_74EoyLUbtgI
267,see,v_74EoyLUbtgI
268,see,v_74EoyLUbtgI
269,rubs,v_74EoyLUbtgI
270,standing,v_74EoyLUbtgI
271,shown,v_D9rHZpZoeRA
272,touches,v_D9rHZpZoeRA
273,opened,v_D9rHZpZoeRA
274,lifts,v_D9rHZpZoeRA
275,removed,v_D9rHZpZoeRA
276,stand,v_WY9zvUkK_4Y
277,braids,v_WY9zvUkK_4Y
278,stand,v_WY9zvUkK_4Y
279,see,v_N-6-MdxRg50
280,see,v_N-6-MdxRg50
281,walk,v_N-6-MdxRg50
282,perform,v_N-6-MdxRg50
283,goes,v_N-6-MdxRg50
284,at,v_uFMDSiHu7g4
285,wear,v_uFMDSiHu7g4
286,in,v_uFMDSiHu7g4
287,dances,v_uFMDSiHu7g4
288,join,v_uFMDSiHu7g4
289,pass,v_uFMDSiHu7g4
290,strumming,v_Pu92wJ-7UTQ
291,strum,v_Pu92wJ-7UTQ
292,play,v_Pu92wJ-7UTQ
293,sitting,v_dsVvnFkGAn0
294,placed,v_dsVvnFkGAn0
295,put,v_dsVvnFkGAn0
296,sits,v_JgHQCKz_DRc
297,moves,v_JgHQCKz_DRc
298,seen,v_JgHQCKz_DRc
299,scramble,v_JgHQCKz_DRc
300,combs,v_JgHQCKz_DRc
301,rubs,v_JgHQCKz_DRc
302,walks,v_DEmArEKL8gc
303,begins,v_DEmArEKL8gc
304,do,v_DEmArEKL8gc
305,begins,v_DEmArEKL8gc
306,get,v_DEmArEKL8gc
307,talking,v_8ikOQRbeQL8
308,holding,v_8ikOQRbeQL8
309,seen,v_zzz_3yWpTXo
310,continues,v_zzz_3yWpTXo
311,hitting,v_iMiKGoQ7RjE
312,continues,v_iMiKGoQ7RjE
313,holds,v_iMiKGoQ7RjE
314,are,v_Vjsd6Ec6eKA
315,attach,v_Vjsd6Ec6eKA
316,lift,v_Vjsd6Ec6eKA
317,smile,v_Vjsd6Ec6eKA
318,seen,v_XnUi1SG9jxA
319,completes,v_XnUi1SG9jxA
320,attempts,v_XnUi1SG9jxA
321,laughing,v_FeKEqUxiReA
322,continues,v_FeKEqUxiReA
323,doing,v_BB2vrBWgXkU
324,holding,v_BB2vrBWgXkU
325,uses,v_BB2vrBWgXkU
326,uses,v_BB2vrBWgXkU
327,demonstrates,v_BB2vrBWgXkU
328,takes,v_BB2vrBWgXkU
329,clips,v_BB2vrBWgXkU
330,standing,v_S6t9Lq1xKJk
331,covered,v_S6t9Lq1xKJk
332,creates,v_S6t9Lq1xKJk
333,dribbled,v_0_xap_BBDrw
334,shoot,v_0_xap_BBDrw
335,plays,v_QdmUojrWdmE
336,shown,v_QdmUojrWdmE
337,rides,v_QdmUojrWdmE
338,laughs,v_QdmUojrWdmE
339,shown,v_QdmUojrWdmE
340,watches,v_QdmUojrWdmE
341,cheers,v_QdmUojrWdmE
342,featured,v_QdmUojrWdmE
343,paused,v_QdmUojrWdmE
344,shown,v_QdmUojrWdmE
345,see,v_L2oaUDyzWPA
346,see,v_L2oaUDyzWPA
347,playing,v_L2oaUDyzWPA
348,plays,v_L2oaUDyzWPA
349,plays,v_L2oaUDyzWPA
350,shows,v_L2oaUDyzWPA
351,puts,v_bdC2YPVHGZM
352,participates,v_bdC2YPVHGZM
353,makes,v_bdC2YPVHGZM
354,walks,v_bdC2YPVHGZM
355,shake,v_bdC2YPVHGZM
356,seen,v_fny1HWXezlE
357,stands,v_fny1HWXezlE
358,continues,v_fny1HWXezlE
359,leads,v_pYb8jzB5vs0
360,shown,v_pYb8jzB5vs0
361,seen,v_kNkYgYnJTXk
362,seen,v_kNkYgYnJTXk
363,continues,v_kNkYgYnJTXk
364,riding,v_cMeKc9mp9wI
365,comes,v_cMeKc9mp9wI
366,go,v_cMeKc9mp9wI
367,steps,v_qbGml8XLhz8
368,moves,v_qbGml8XLhz8
369,moves,v_qbGml8XLhz8
370,playing,v_90LkAH4tZC4
371,zoomed,v_90LkAH4tZC4
372,shifted,v_90LkAH4tZC4
373,arrives,v_F9HKxxoNNSQ
374,throw,v_F9HKxxoNNSQ
375,slides,v_F9HKxxoNNSQ
376,displayed,v_F9HKxxoNNSQ
377,flying,v_L0jbYqV9Zaw
378,come,v_L0jbYqV9Zaw
379,men,v_L0jbYqV9Zaw
380,getting,v_L0jbYqV9Zaw
381,setting,v_L0jbYqV9Zaw
382,leads,v_thgW2RT30qQ
383,are,v_thgW2RT30qQ
384,playing,v_NSdBL6HqlWk
385,joined,v_NSdBL6HqlWk
386,joined,v_NSdBL6HqlWk
387,flash,v_NSdBL6HqlWk
388,shown,v_AdFg_21LRg4
389,hit,v_AdFg_21LRg4
390,blindfolded,v_h4m7bYDVLAc
391,laughing,v_h4m7bYDVLAc
392,are,v_h4m7bYDVLAc
393,talking,v_by4dS4tgkY0
394,runs,v_by4dS4tgkY0
395,runs,v_by4dS4tgkY0
396,standing,v_shLUZZS9oYc
397,moves,v_shLUZZS9oYc
398,looks,v_shLUZZS9oYc
399,talking,v_QLJAQBUisuQ
400,runs,v_QLJAQBUisuQ
401,shown,v_QLJAQBUisuQ
402,has,v_QLJAQBUisuQ
403,standing,v_dbR5AzEZOPE
404,talking,v_dbR5AzEZOPE
405,opens,v_dbR5AzEZOPE
406,start,v_dbR5AzEZOPE
407,seen,v_KE2tDW9x9d8
408,mixes,v_KE2tDW9x9d8
409,presents,v_KE2tDW9x9d8
410,see,v_qxlVkDpdyOA
411,photographs,v_qxlVkDpdyOA
412,man,v_qxlVkDpdyOA
413,ride,v_qxlVkDpdyOA
414,surfs,v_B3ZVUyLeT84
415,stands,v_B3ZVUyLeT84
416,lye,v_B3ZVUyLeT84
417,stand,v_B3ZVUyLeT84
418,jumps,v_QQNW2ha8WIs
419,falls,v_QQNW2ha8WIs
420,jumps,v_QQNW2ha8WIs
421,misses,v_QQNW2ha8WIs
422,seen,v_p1JSdZmztGk
423,enjoy,v_p1JSdZmztGk
424,shown,v_p1JSdZmztGk
425,shown,v_x3z3dVUxmJ0
426,braiding,v_x3z3dVUxmJ0
427,running,v_x3z3dVUxmJ0
428,applying,v_x3z3dVUxmJ0
429,putting,v_x3z3dVUxmJ0
430,talking,v_x3z3dVUxmJ0
431,leaving,v_x3z3dVUxmJ0
432,shown,v_x3z3dVUxmJ0
433,stand,v_HhbTyPnFVIg
434,enters,v_HhbTyPnFVIg
435,uses,v_HhbTyPnFVIg
436,stacked,v_HhbTyPnFVIg
437,driving,v_qCnHgcP3tM8
438,stop,v_qCnHgcP3tM8
439,go,v_qCnHgcP3tM8
440,wakes,v_qCnHgcP3tM8
441,standing,v_EwMAJPldfKs
442,turns,v_EwMAJPldfKs
443,grabs,v_EwMAJPldfKs
444,stand,v_ikZwamRM5mo
445,march,v_ikZwamRM5mo
446,drumming,v_ikZwamRM5mo
447,walks,v_ikZwamRM5mo
448,seen,v_QeVVKZhoFCg
449,puts,v_QeVVKZhoFCg
450,colors,v_QeVVKZhoFCg
451,puts,v_QeVVKZhoFCg
452,looks,v_Lo0EQXmaeXM
453,put,v_Lo0EQXmaeXM
454,People,v_TBeZXLchito
455,fells,v_TBeZXLchito
456,opens,v_TBeZXLchito
457,pass,v_TBeZXLchito
458,take,v_TBeZXLchito
459,continues,v_TBeZXLchito
460,rides,v_SHS8pNOsZDU
461,fight,v_SHS8pNOsZDU
462,breaks,v_SHS8pNOsZDU
463,rappelling,v_yo3s6V19YtQ
464,watches,v_yo3s6V19YtQ
465,continues,v_yo3s6V19YtQ
466,playing,v_tgdLeBX7aXk
467,walking,v_tgdLeBX7aXk
468,hold,v_tgdLeBX7aXk
469,standing,v_wBhtt9x74TA
470,sunscreen,v_wBhtt9x74TA
471,begins,v_wBhtt9x74TA
472,seen,v_f-aGlEjgZoE
473,tape,v_f-aGlEjgZoE
474,continues,v_f-aGlEjgZoE
475,holding,v_HfowLX1u38Y
476,using,v_HfowLX1u38Y
477,standing,v_HfowLX1u38Y
478,seen,v_UhB739uudDo
479,begins,v_UhB739uudDo
480,continues,v_UhB739uudDo
481,reading,v_WBkqGBFsdgI
482,ends,v_WBkqGBFsdgI
483,shown,v_WBkqGBFsdgI
484,interviewed,v_WBkqGBFsdgI
485,shown,v_WBkqGBFsdgI
486,shown,v_JH31FxBZ5Xw
487,doing,v_JH31FxBZ5Xw
488,knock,v_JH31FxBZ5Xw
489,land,v_JH31FxBZ5Xw
490,demonstrates,v_TgDzZIop_uw
491,seen,v_TgDzZIop_uw
492,uses,v_TgDzZIop_uw
493,uses,v_TgDzZIop_uw
494,are,v_djgM0IWIBKc
495,get,v_djgM0IWIBKc
496,paddling,v_djgM0IWIBKc
497,start,v_djgM0IWIBKc
498,seen,v_PwMDJapSo70
499,files,v_PwMDJapSo70
500,sitting,v_MKmrqcoCZ-M
501,lays,v_MKmrqcoCZ-M
502,sits,v_MKmrqcoCZ-M
503,pans,v_kH8YpzoflKg
504,shown,v_kH8YpzoflKg
505,seen,v_GffGGAwbcHo
506,runs,v_GffGGAwbcHo
507,walks,v_GffGGAwbcHo
508,seen,v_GffGGAwbcHo
509,walks,v_GffGGAwbcHo
510,lies,v_GffGGAwbcHo
511,seen,v_GffGGAwbcHo
512,sharpening,v_E3h0UHRsSQk
513,turn,v_E3h0UHRsSQk
514,point,v_E3h0UHRsSQk
515,man,v_E3h0UHRsSQk
516,Throws,v_E3h0UHRsSQk
517,continues,v_E3h0UHRsSQk
518,pans,v_-ibmoYKRxQk
519,laugh,v_-ibmoYKRxQk
520,shows,v_-ibmoYKRxQk
521,sitting,v_x2FfKHiN_3s
522,walks,v_x2FfKHiN_3s
523,stands,v_x2FfKHiN_3s
524,runs,v_hUzsmIWojH0
525,makes,v_hUzsmIWojH0
526,showing,v_LNlGgtg70uQ
527,fills,v_LNlGgtg70uQ
528,shakes,v_LNlGgtg70uQ
529,shown,v_59mz2Nd8GM0
530,puts,v_59mz2Nd8GM0
531,mixes,v_59mz2Nd8GM0
532,shown,v_DU2hdNIS2WI
533,begins,v_DU2hdNIS2WI
534,lifts,v_DU2hdNIS2WI
535,lifts,v_DU2hdNIS2WI
536,allows,v_DU2hdNIS2WI
537,leads,v_MSjSXzk2k50
538,pans,v_MSjSXzk2k50
539,sitting,v_HHDMFrN7vFs
540,moving,v_HHDMFrN7vFs
541,are,v_HHDMFrN7vFs
542,seen,v_DCYz8p4zH6o
543,continues,v_DCYz8p4zH6o
544,moves,v_DCYz8p4zH6o
545,seen,v_MiTIi_QYt2k
546,seen,v_MiTIi_QYt2k
547,mixed,v_MiTIi_QYt2k
548,pushing,v_56m7PcBuUFc
549,smiles,v_56m7PcBuUFc
550,seen,v_u35hesPTsNE
551,continues,v_u35hesPTsNE
552,shown,v_eAOBdYKju70
553,ride,v_eAOBdYKju70
554,wraps,v_eAOBdYKju70
555,interviewed,v_eAOBdYKju70
556,shown,v_eAOBdYKju70
557,swings,v_szW1c2SGdew
558,does,v_szW1c2SGdew
559,does,v_szW1c2SGdew
560,are,v_szW1c2SGdew
561,see,v_szW1c2SGdew
562,see,v_szW1c2SGdew
563,brushing,v_5kIl4TspdR0
564,wear,v_5kIl4TspdR0
565,see,v_5kIl4TspdR0
566,continues,v_5kIl4TspdR0
567,sprays,v_eMB9L-LDK1E
568,spray,v_eMB9L-LDK1E
569,spray,v_eMB9L-LDK1E
570,are,v_UUjXw1xjprU
571,man,v_UUjXw1xjprU
572,gathered,v_UUjXw1xjprU
573,beating,v_UUjXw1xjprU
574,begin,v_UUjXw1xjprU
575,showing,v_UUjXw1xjprU
576,show,v_UUjXw1xjprU
577,cheer,v_UUjXw1xjprU
578,awarded,v_UUjXw1xjprU
579,throws,v_QooDDNWaQjU
580,catches,v_QooDDNWaQjU
581,is,v_mvQxhjjVWOk
582,is,v_mvQxhjjVWOk
583,participating,v_mvQxhjjVWOk
584,makes,v_mvQxhjjVWOk
585,are,v_mvQxhjjVWOk
586,continue,v_mvQxhjjVWOk
587,seen,v_sRYDJ379UYc
588,moves,v_sRYDJ379UYc
589,shown,v_sRYDJ379UYc
590,travels,v_k42CKebiSLA
591,gets,v_k42CKebiSLA
592,shown,v_WMoofjkumOs
593,shown,v_WMoofjkumOs
594,is,v_TF591ByrGYk
595,approached,v_TF591ByrGYk
596,adds,v_TF591ByrGYk
597,play,v_95pMelnv2dQ
598,serves,v_95pMelnv2dQ
599,man,v_95pMelnv2dQ
600,stands,v_95pMelnv2dQ
601,puts,v_y_HCdBEJbNE
602,bends,v_y_HCdBEJbNE
603,walks,v_y_HCdBEJbNE
604,smiles,v_y_HCdBEJbNE
605,see,v_y_HCdBEJbNE
606,becomes,v_y_HCdBEJbNE
607,is,v_RWjCwIOuzrc
608,movies,v_RWjCwIOuzrc
609,unscrews,v_RWjCwIOuzrc
610,shows,v_RWjCwIOuzrc
611,seen,v_RWjCwIOuzrc
612,shows,v_RWjCwIOuzrc
613,are,v_Fk0z6MeCV0I
614,takes,v_Fk0z6MeCV0I
615,is,v_Fk0z6MeCV0I
616,leads,v__4licRHiRRs
617,seen,v__4licRHiRRs
618,throws,v__4licRHiRRs
619,run,v_c2-6_i1yV5E
620,touches,v_c2-6_i1yV5E
621,seems,v_c2-6_i1yV5E
622,shown,v_c2-6_i1yV5E
623,pans,v_gDNgiybMA1s
624,continues,v_gDNgiybMA1s
625,seen,v_O4P07fipvIA
626,continue,v_O4P07fipvIA
627,seated,v_hru57dsi0N0
628,shows,v_hru57dsi0N0
629,puts,v_hru57dsi0N0
630,climbing,v_XHMrvd3sKzE
631,continue,v_XHMrvd3sKzE
632,guiding,v_XHMrvd3sKzE
633,make,v_XHMrvd3sKzE
634,make,v_XHMrvd3sKzE
635,exercise,v_mAWuiYWXmb8
636,works,v_mAWuiYWXmb8
637,sits,v_mAWuiYWXmb8
638,playing,v_l8NepxsCh34
639,throws,v_l8NepxsCh34
640,gets,v_l8NepxsCh34
641,solves,v_UZ9D6DhrmDI
642,solves,v_UZ9D6DhrmDI
643,seen,v_s9Wop4PMZaw
644,continues,v_s9Wop4PMZaw
645,seen,v_2N129Bw1jiQ
646,takes,v_2N129Bw1jiQ
647,walks,v_ffyPN2-EDg4
648,shovels,v_ffyPN2-EDg4
649,stops,v_ffyPN2-EDg4
650,shown,v_zgdT41KjjrE
651,stands,v_zgdT41KjjrE
652,walks,v_zgdT41KjjrE
653,pats,v_zgdT41KjjrE
654,gets,v_zgdT41KjjrE
655,leads,v_zgdT41KjjrE
656,go,v_zgdT41KjjrE
657,playing,v_lQq_JPRFEMw
658,line,v_lQq_JPRFEMw
659,talking,v_lQq_JPRFEMw
660,talking,v_lQq_JPRFEMw
661,see,v_sRgBK2_nb0I
662,raises,v_sRgBK2_nb0I
663,mounts,v_sRgBK2_nb0I
664,spins,v_sRgBK2_nb0I
665,does,v_sRgBK2_nb0I
666,does,v_sRgBK2_nb0I
667,shakes,v_sRgBK2_nb0I
668,playing,v_jnnHUCs-t3o
669,swim,v_jnnHUCs-t3o
670,hit,v_jnnHUCs-t3o
671,seen,v_ztD4lVJATws
672,begins,v_ztD4lVJATws
673,continues,v_ztD4lVJATws
674,seen,v_Vcv9P-4Tty0
675,scores,v_Vcv9P-4Tty0
676,shown,v_Vcv9P-4Tty0
677,standing,v_3NSikmqK3Ys
678,driving,v_3NSikmqK3Ys
679,opens,v_3NSikmqK3Ys
680,seen,v_EU-IdUKbLSg
681,shown,v_EU-IdUKbLSg
682,yell,v_EU-IdUKbLSg
683,standing,v_ciXArKhjAv8
684,is,v_ciXArKhjAv8
685,laughs,v_ciXArKhjAv8
686,sitting,v_K-r_Tj7uFGw
687,steps,v_K-r_Tj7uFGw
688,showing,v_TOfBNYOlv8c
689,explains,v_TOfBNYOlv8c
690,appear,v_TOfBNYOlv8c
691,shown,v_TOfBNYOlv8c
692,zooms,v_TOfBNYOlv8c
693,talking,v_hlwSgE7Epwo
694,girl,v_hlwSgE7Epwo
695,does,v_hlwSgE7Epwo
696,continues,v_hlwSgE7Epwo
697,leads,v_bNwrAuu0qiQ
698,shown,v_bNwrAuu0qiQ
699,performing,v_VgQ6a7oVx7g
700,locks,v_VgQ6a7oVx7g
701,swings,v_VgQ6a7oVx7g
702,flips,v_VgQ6a7oVx7g
703,approaches,v_VgQ6a7oVx7g
704,performing,v_21krmbuT21s
705,spinning,v_21krmbuT21s
706,man,v_21krmbuT21s
707,dismounts,v_21krmbuT21s
708,holding,v_1JHqxhajh60
709,moves,v_1JHqxhajh60
710,"""s""",v_EmlmKZ6Gi3Y
711,walk,v_EmlmKZ6Gi3Y
712,get,v_EmlmKZ6Gi3Y
713,begin,v_EmlmKZ6Gi3Y
714,continue,v_EmlmKZ6Gi3Y
715,seem,v_EmlmKZ6Gi3Y
716,arrive,v_EmlmKZ6Gi3Y
717,represented,v_hQXWnoipdFE
718,are,v_hQXWnoipdFE
719,are,v_hQXWnoipdFE
720,"""s""",v_hQXWnoipdFE
721,takes,v_hQXWnoipdFE
722,are,v_pHZogKGkc9o
723,watch,v_pHZogKGkc9o
724,play,v_pHZogKGkc9o
725,shown,v_9V7cMp_w1_0
726,shown,v_9V7cMp_w1_0
727,shown,v_9V7cMp_w1_0
728,shown,v_9V7cMp_w1_0
729,talks,v_9V7cMp_w1_0
730,talks,v_9V7cMp_w1_0
731,drives,v_9V7cMp_w1_0
732,talk,v_9V7cMp_w1_0
733,drives,v_9V7cMp_w1_0
734,cleans,v_9V7cMp_w1_0
735,shown,v_NOxiMgQMeuk
736,uses,v_NOxiMgQMeuk
737,goes,v_NOxiMgQMeuk
738,dressed,v_6tveUnZe7WA
739,plays,v_6tveUnZe7WA
740,begins,v_6tveUnZe7WA
741,seen,v_jzDXtd0__DM
742,seen,v_jzDXtd0__DM
743,hold,v_jzDXtd0__DM
744,yelling,v_vX8L1RcZ4cc
745,starts,v_vX8L1RcZ4cc
746,is,v_vX8L1RcZ4cc
747,bows,v_vX8L1RcZ4cc
748,standing,v_3TbZ7uSYUe8
749,shown,v_3TbZ7uSYUe8
750,standing,v_FhbsTTHT2Zs
751,shown,v_FhbsTTHT2Zs
752,puts,v_FhbsTTHT2Zs
753,shown,v_xld0M1MXNiE
754,seen,v_xld0M1MXNiE
755,blows,v_xld0M1MXNiE
756,appears,v_0SmA1cGocz4
757,shown,v_0SmA1cGocz4
758,takes,v_0SmA1cGocz4
759,poses,v_0SmA1cGocz4
760,shown,v_py4ekPd5G_k
761,seen,v_py4ekPd5G_k
762,ride,v_py4ekPd5G_k
763,see,v_5IkU9svJFRI
764,see,v_5IkU9svJFRI
765,see,v_5IkU9svJFRI
766,attempts,v_5IkU9svJFRI
767,stands,v_5IkU9svJFRI
768,start,v_5IkU9svJFRI
769,standing,v_3YiGMRp-7B4
770,move,v_3YiGMRp-7B4
771,kick,v_3YiGMRp-7B4
772,man,v_WGzUnE043iA
773,begins,v_WGzUnE043iA
774,uses,v_WGzUnE043iA
775,begins,v_WGzUnE043iA
776,appear,v_aDDq5ofaFHI
777,skating,v_aDDq5ofaFHI
778,continues,v_aDDq5ofaFHI
779,ends,v_aDDq5ofaFHI
780,shown,v_4d3RtnuVCV4
781,talks,v_4d3RtnuVCV4
782,appears,v_SCGQIhvDcIo
783,reappears,v_SCGQIhvDcIo
784,focuses,v_SCGQIhvDcIo
785,play,v_SCGQIhvDcIo
786,seen,v_hsJJbTqSQR4
787,begins,v_hsJJbTqSQR4
788,continues,v_hsJJbTqSQR4
789,playing,v_w-6Oo3bgms4
790,are,v_w-6Oo3bgms4
791,are,v_w-6Oo3bgms4
792,playing,v_w-6Oo3bgms4
793,shown,v_w-6Oo3bgms4
794,seen,v_Y8WY_c3onSY
795,ride,v_Y8WY_c3onSY
796,seen,v_u3B3M17akWU
797,continues,v_u3B3M17akWU
798,seen,v_-G8N5FxjZbw
799,seen,v_-G8N5FxjZbw
800,stop,v_-G8N5FxjZbw
801,demonstrating,v_gXKGS1N3zuM
802,standing,v_gXKGS1N3zuM
803,moves,v_gXKGS1N3zuM
804,repeats,v_gXKGS1N3zuM
805,shows,v_gXKGS1N3zuM
806,extends,v_gXKGS1N3zuM
807,lifts,v_SQncxXAlBFE
808,lifts,v_SQncxXAlBFE
809,sitting,v_k3yRK68SEDE
810,engage,v_k3yRK68SEDE
811,beats,v_k3yRK68SEDE
812,give,v_MBouLt-hXDU
813,start,v_MBouLt-hXDU
814,give,v_MBouLt-hXDU
815,explain,v_MBouLt-hXDU
816,drives,v_rbDbXXqaZaM
817,pass,v_rbDbXXqaZaM
818,seen,v_htfrXrKUIzg
819,shaves,v_htfrXrKUIzg
820,standing,v_fynO9wmckLA
821,demonstrate,v_fynO9wmckLA
822,shown,v_pmPEfkb8roQ
823,man,v_pmPEfkb8roQ
824,raking,v_0MtST08F2Xc
825,moving,v_0MtST08F2Xc
826,is,v_0MtST08F2Xc
827,trying,v_0MtST08F2Xc
828,playing,v_0MtST08F2Xc
829,flying,v_AEH6JEd_03c
830,mixing,v_AEH6JEd_03c
831,spoon,v_AEH6JEd_03c
832,shown,v_AEH6JEd_03c
833,seen,v_P6lwZ6gKvUw
834,finishes,v_P6lwZ6gKvUw
835,seen,v_JV4ss42WZG8
836,mixes,v_JV4ss42WZG8
837,spins,v_JV4ss42WZG8
838,washes,v_vw64k9rIi_g
839,appears,v_vw64k9rIi_g
840,wipes,v_vw64k9rIi_g
841,lets,v_vw64k9rIi_g
842,sitting,v_vw64k9rIi_g
843,standing,v_heLlfK--Bx0
844,turns,v_heLlfK--Bx0
845,performs,v_heLlfK--Bx0
846,shown,v_hR6VFvMXCN4
847,watches,v_hR6VFvMXCN4
848,continue,v_hR6VFvMXCN4
849,shows,v_Gpocjp7hSzU
850,puts,v_Gpocjp7hSzU
851,adds,v_Gpocjp7hSzU
852,adds,v_Gpocjp7hSzU
853,put,v_Gpocjp7hSzU
854,standing,v_BgsxbT9RCeg
855,comes,v_BgsxbT9RCeg
856,walks,v_BgsxbT9RCeg
857,breaks,v_BgsxbT9RCeg
858,starts,v_BgsxbT9RCeg
859,picks,v_BgsxbT9RCeg
860,continues,v_BgsxbT9RCeg
861,twists,v_BgsxbT9RCeg
862,applauds,v_BgsxbT9RCeg
863,running,v_cByxAZfw_hM
864,sitting,v_cByxAZfw_hM
865,seen,v_TGVWaA_xTGE
866,continues,v_TGVWaA_xTGE
867,lying,v_vvdmMyyAtN0
868,are,v_vvdmMyyAtN0
869,see,v_vvdmMyyAtN0
870,is,v_VJyNbaAz6Xs
871,starts,v_VJyNbaAz6Xs
872,rubbing,v_VJyNbaAz6Xs
873,boarding,v_VJyNbaAz6Xs
874,standing,v_lroya8XhuPs
875,is,v_lroya8XhuPs
876,standing,v_lroya8XhuPs
877,are,v_lroya8XhuPs
878,pumped,v_dWPlarw_xg8
879,go,v_dWPlarw_xg8
880,talking,v_q-RNYziOHjE
881,shown,v_q-RNYziOHjE
882,shown,v_q-RNYziOHjE
883,shown,v_q-RNYziOHjE
884,putting,v_Cjq9wf9XnX0
885,standing,v_Cjq9wf9XnX0
886,stacked,v_Cjq9wf9XnX0
887,seen,v_ffWMjZCysO0
888,runs,v_ffWMjZCysO0
889,continues,v_ffWMjZCysO0
890,sitting,v_NttjvRpSdsI
891,are,v_NttjvRpSdsI
892,doing,v_NttjvRpSdsI
893,talks,v_XCXcwMyrqYM
894,shows,v_XCXcwMyrqYM
895,hits,v_XCXcwMyrqYM
896,drive,v_XCXcwMyrqYM
897,graze,v_XCXcwMyrqYM
898,stands,v_JnYteBN2LDI
899,picks,v_JnYteBN2LDI
900,picks,v_JnYteBN2LDI
901,picks,v_JnYteBN2LDI
902,grabs,v_JnYteBN2LDI
903,pours,v_JnYteBN2LDI
904,pours,v_JnYteBN2LDI
905,stops,v_JnYteBN2LDI
906,picks,v_JnYteBN2LDI
907,adds,v_JnYteBN2LDI
908,lifts,v_NsYBZUTzgDw
909,uses,v_NsYBZUTzgDw
910,navigates,v_43j1BAyP6Q0
911,shown,v_43j1BAyP6Q0
912,shown,v_43j1BAyP6Q0
913,spreading,v_HeHQxObROwQ
914,puts,v_HeHQxObROwQ
915,starts,v_HeHQxObROwQ
916,is,v_HeHQxObROwQ
917,hangs,v_tjuYS-6UC_M
918,has,v_tjuYS-6UC_M
919,hits,v_tjuYS-6UC_M
920,riding,v_MGF7I9aCPPM
921,doing,v_MGF7I9aCPPM
922,sit,v_MGF7I9aCPPM
923,seated,v_NnEUVHhtLZs
924,animated,v_NnEUVHhtLZs
925,presents,v_NnEUVHhtLZs
926,sitting,v_zCI36lTmBqY
927,takes,v_zCI36lTmBqY
928,starts,v_zCI36lTmBqY
929,"""s""",v_zCI36lTmBqY
930,stands,v_LmWcpkqUurg
931,leans,v_LmWcpkqUurg
932,assembles,v_LmWcpkqUurg
933,sits,v_LmWcpkqUurg
934,adjusts,v_LmWcpkqUurg
935,removes,v_LmWcpkqUurg
936,works,v_LmWcpkqUurg
937,are,v_t8_XO-nWaYg
938,comes,v_t8_XO-nWaYg
939,competing,v_t8_XO-nWaYg
940,finish,v_t8_XO-nWaYg
941,show,v_t8_XO-nWaYg
942,standing,v_EhxFw5Eb1VE
943,turns,v_EhxFw5Eb1VE
944,demonstrating,v_1BfYAuxv6Wk
945,shows,v_1BfYAuxv6Wk
946,points,v_1BfYAuxv6Wk
947,takes,v_1BfYAuxv6Wk
948,uses,v_1BfYAuxv6Wk
949,adds,v_1BfYAuxv6Wk
950,are,v_ueDoskgg2yw
951,shows,v_ueDoskgg2yw
952,"""s""",v_ueDoskgg2yw
953,pumps,v_ueDoskgg2yw
954,shaving,v_ueDoskgg2yw
955,shaves,v_ueDoskgg2yw
956,poses,v_ueDoskgg2yw
957,has,v_ueDoskgg2yw
958,shown,v_ueDoskgg2yw
959,appears,v_sgwg1C3i-Vw
960,shown,v_sgwg1C3i-Vw
961,get,v_sgwg1C3i-Vw
962,shown,v_sgwg1C3i-Vw
963,shown,v_sgwg1C3i-Vw
964,ends,v_sgwg1C3i-Vw
965,shown,v_v4KygkYPdp0
966,shown,v_v4KygkYPdp0
967,rests,v_v4KygkYPdp0
968,claps,v_v4KygkYPdp0
969,playing,v_v4KygkYPdp0
970,puts,v_v4KygkYPdp0
971,holds,v_2dFLbFsFyuY
972,holds,v_2dFLbFsFyuY
973,turns,v_2dFLbFsFyuY
974,turns,v_2dFLbFsFyuY
975,throws,v_2dFLbFsFyuY
976,waves,v_2dFLbFsFyuY
977,turns,v_2dFLbFsFyuY
978,run,v_2dFLbFsFyuY
979,run,v_2dFLbFsFyuY
980,run,v_2dFLbFsFyuY
981,holds,v_2dFLbFsFyuY
982,flash,v_2dFLbFsFyuY
983,starts,v_zDPsJ3ECaTI
984,perform,v_zDPsJ3ECaTI
985,continues,v_zDPsJ3ECaTI
986,sitting,v_t3zAh4NBVko
987,begin,v_t3zAh4NBVko
988,wins,v_t3zAh4NBVko
989,see,v_mn1ozn0j7D8
990,see,v_mn1ozn0j7D8
991,see,v_mn1ozn0j7D8
992,talks,v_mn1ozn0j7D8
993,shaving,v_mn1ozn0j7D8
994,returns,v_mn1ozn0j7D8
995,shown,v_oG4zf8dAQKw
996,spits,v_oG4zf8dAQKw
997,seen,v_OBbHkBVDX8Y
998,continues,v_OBbHkBVDX8Y
999,picks,v_OBbHkBVDX8Y
1000,begins,v_jlqC3lFqxhQ
1001,goes,v_jlqC3lFqxhQ
1002,goes,v_jlqC3lFqxhQ
1003,shown,v_ZJCbT3300OA
